====================================================================================================
[voicing] vo_s3b — reduction
====================================================================================================
  arms   : voi3b_comp_pr_yk, voi3b_comp_yk, voi3b_rep_pr_yk, voi3b_rep_yk
  banked : en_s9:endo_ledger_open_ung5_ra, vo_s3:voi3_dp, vo_s2:voi2_critic

====================================================================================================
[A] LIFETIMES, COMMITS, AND THE IN-TAG IDENTITY CHECK
====================================================================================================
    arm                       cyc  commits (level@cycle)                 s/cycle
    voi3b_comp_pr_yk          201  L2@c48, L3@c100, L4@c151, L5@c186   
    voi3b_comp_yk             201  L2@c48, L3@c100, L4@c151, L5@c186   
    voi3b_rep_pr_yk           201  L2@c48, L3@c100, L4@c151, L5@c186   
    voi3b_rep_yk              201  L2@c48, L3@c100, L4@c151, L5@c186   
    en_s9:endo_ledger_open_ung5_ra  201  L2@c48, L3@c100, L4@c151, L5@c186      (banked)
    vo_s3:voi3_dp             201  L2@c48, L3@c100, L4@c151, L5@c186      (banked)
    vo_s2:voi2_critic         188  L2@c48, L3@c81, L4@c111                (banked)


====================================================================================================
[B] THE CORRIDOR — slots open, parity, misfire, and when it closed
====================================================================================================
    `n_open` is slots past the firing gate; `misfire` is fired rows whose span did not
    match `dp_features` exactly. An arm whose corridor closes stops executing with the
    head and falls back to the DP on every macro call.

    arm                    open@max  open@last  first c with open=0 after a peak   misfire(all)  misfire(era>=3)
    voi3b_comp_pr_yk             30         30  None                             0.2592        0.2455
    voi3b_comp_yk                30         30  None                             0.2934        0.2837
    voi3b_rep_pr_yk              30         27  None                             0.8449        0.8177
    voi3b_rep_yk                 30         29  None                             0.6003        0.5921

    n_open per 10 cycles (the corridor's whole life):
      voi3b_comp_pr_yk         0   0   0   0   0   1  16  16  16  16  16  24  23  24  23  24  27  28  27  28  30
      voi3b_comp_yk            0   0   0   0   0   1  16  16  16  16  16  24  22  24  24  24  28  28  28  29  30
      voi3b_rep_pr_yk          0   0   0   0   0   2  15  16  16  16  16  23  21  20  20  19  25  28  24  27  27
      voi3b_rep_yk             0   0   0   0   0   2  16  15  16  16  16  22  21  24  24  23  28  27  28  27  29
      cycle                    1  11  21  31  41  51  61  71  81  91 101 111 121 131 141 151 161 171 181 191 201

====================================================================================================
[C] THE SAMPLER, REALISED — deviation and on-table projection
====================================================================================================
    `dev`  the sampled entry left the on-table argmax (the quantity the temperature is
           set on; `DESIGN.md` §17 predicted this would fall below the preflight's
           0.44-0.67 because a sharper plant deviates less at fixed T).
    `ont`  the on-table argmax was not the head's FREE-RUN emission — the projection
           component that rides with the write axis (`DESIGN.md` §11).

    voi3b_comp_pr_yk:
      era  cell        n        dev     ont
      2:5      153     1024      0.350  0.974/0.721/0.765  1.00         0          -          (no probe)   
      2:6      153      849      0.458  0.689/0.634/0.720  0.86         0          -          (no probe)   
      2:7      153      682      0.386  0.228/0.608/0.573  0.95         0          -          (no probe)   
      2:8      153      795      0.208  0.872/0.690/0.642  1.00         0          -          (no probe)   
      2:9      153      838      0.233  0.515/0.665/0.621  0.97         0          -          (no probe)   
      2:10     153      882      0.264  0.700/0.622/0.633  0.97         0          -          (no probe)   
      2:11     153      783      0.245  0.933/0.566/0.836  0.78         0          -          (no probe)   
      2:12     153      766      0.225  0.163/0.659/0.563  0.92         0          -          (no probe)   
      2:13     153      783      0.326  0.061/0.630/0.585  0.96         0          -          (no probe)   
      2:14     150      914      0.143  0.586/0.680/0.704  0.95         0          -          (no probe)   
      2:15     153      968      0.226  1.000/0.692/0.794  0.98         0          -          (no probe)   
      3:0      101      731      0.280  0.980/0.723/0.724  0.98         0          -          (no probe)   
      3:1      101      752      0.314  0.587/0.668/0.617  0.99         0          -          (no probe)   
      3:2      100      661      0.357  0.729/0.615/0.715  0.89         0          -          (no probe)   
      3:3      101      829      0.228  0.974/0.741/0.728  1.00         0          -          (no probe)   
      3:4      101      906      0.400  0.848/0.683/0.731  0.92         0          -          (no probe)   
      3:5      101      813      0.224  1.000/0.717/0.642  0.99         0          -          (no probe)   
      3:6      101      887      0.276  0.576/0.531/0.417  0.61         0          -          (no probe)   
      3:7      101      808      0.355  0.971/0.645/0.622  0.94         0          -          (no probe)   
      4:0       50      581      0.401  0.396/0.711/0.646  0.98         0          -          (no probe)   
      4:1       50      844      0.488  0.091/0.709/0.781  0.96         0          -          (no probe)   
      4:2       50      653      0.410  0.000/0.580/0.585  0.96         0          -          (no probe)   
      4:3       50      962      0.467  0.853/0.626/0.686  0.96         0          -          (no probe)   
      5:0       15       85      0.565  0.944/0.955/0.955  1.00         0          -          (no probe)   
      5:1       15      537      0.503  0.968/0.785/0.747  1.00         0          -          (no probe)   

    voi3b_rep_pr_yk:
      FILED rows                                              PROBE rows [Q3]
      slot   reads  n(last) base(last)  auc f/med/last  >.5   n(last) base(last)  auc f/med/last  >.5
      2:0      153      945      0.175  1.000/0.684/0.816  0.90       878      0.052  0.333/0.709/0.840  0.98
      2:1      153      886      0.272  0.182/0.740/0.779  0.82       900      0.036  0.458/0.630/0.882  0.73
      2:2      153      937      0.291  0.972/0.734/0.552  1.00       823      0.038  0.075/0.811/0.870  0.99
      2:3      152      839      0.191  1.000/0.795/0.750  1.00       801      0.045  0.375/0.617/0.805  0.87
      2:4      153      741      0.273  1.000/0.828/0.826  1.00       688      0.057  0.387/0.751/0.884  0.97
      2:5      153      821      0.273  0.487/0.696/0.703  0.92       789      0.032  0.778/0.712/0.834  0.97
      2:6      153      759      0.240  0.689/0.703/0.703  0.98       773      0.043  0.667/0.658/0.831  0.79
      2:7      153      857      0.235  1.000/0.756/0.496  0.99       819      0.049  0.548/0.643/0.775  0.76
      2:8      153      763      0.421  0.994/0.830/0.768  1.00       772      0.051  0.167/0.803/0.844  0.99
      2:9      153      740      0.086  0.515/0.593/0.773  0.84       745      0.026  0.300/0.682/0.738  0.86
      2:10     153      885      0.153  0.700/0.566/0.772  0.63       864      0.045  0.787/0.713/0.828  0.99
      2:11     153      890      0.206  0.954/0.719/0.780  0.99       877      0.051  0.529/0.660/0.861  0.93
      2:12     153      885      0.255  0.163/0.580/0.595  0.87       890      0.037  0.526/0.700/0.782  0.88
      2:13     153      916      0.285  0.061/0.614/0.606  0.90       803      0.064  0.360/0.625/0.746  0.75
      2:14     152      791      0.250  0.102/0.725/0.646  0.97       766      0.042  0.607/0.696/0.824  0.99
      2:15     153      590      0.471  1.000/0.660/0.807  0.95       714      0.062  0.740/0.566/0.767  0.80
      3:0      101      821      0.171  0.000/0.766/0.756  0.96       633      0.060  0.250/0.809/0.880  0.97
      3:1      100      996      0.257  0.556/0.682/0.683  0.97       736      0.043  0.588/0.805/0.794  0.83
      3:2      101      840      0.314  0.058/0.740/0.623  0.98       672      0.046  0.444/0.736/0.777  0.83
      3:3      101      686      0.238  0.097/0.726/0.764  0.97       448      0.047  0.594/0.786/0.796  1.00
      3:4      101      874      0.216  0.850/0.640/0.764  1.00       618      0.057  0.667/0.814/0.829  1.00
      3:5      101      742      0.280  0.800/0.678/0.593  0.96       541      0.072  0.778/0.753/0.707  1.00
      3:6      101      663      0.275  0.649/0.607/0.620  0.91       596      0.074  0.233/0.695/0.792  0.89
      3:7      101      554      0.314  1.000/0.593/0.624  0.62       422      0.052  0.391/0.678/0.835  0.70
      4:0       50      468      0.321  0.815/0.728/0.718  0.98       267      0.097  1.000/0.805/0.808  1.00
      4:1       50      589      0.394  0.893/0.737/0.674  1.00       258      0.140  0.762/0.781/0.778  1.00
      4:2       50      705      0.601  0.335/0.586/0.635  0.76       242      0.029  0.652/0.625/0.712  0.70
      4:3       50      895      0.503  0.430/0.583/0.597  0.68       329      0.201  0.488/0.729/0.789  0.98
      5:0       15       50      0.660  1.000/0.544/0.515  1.00        27      0.593  0.994/1.000/1.000  1.00
      5:1       15      290      0.707  0.000/0.611/0.719  0.67        67      0.313  0.657/0.673/0.673  1.00

    voi3b_rep_yk:
      FILED rows                                              PROBE rows [Q3]
      slot   reads  n(last) base(last)  auc f/med/last  >.5   n(last) base(last)  auc f/med/last  >.5
      2:0      153      722      0.140  1.000/0.683/0.832  0.68         0          -          (no probe)   
      2:1      153      776      0.103  0.182/0.697/0.879  0.74         0          -          (no probe)   
      2:2      153      674      0.273  0.953/0.765/0.717  1.00         0          -          (no probe)   
      2:3      152      740      0.065  1.000/0.839/0.860  1.00         0          -          (no probe)   
      2:4      153      823      0.044  0.386/0.691/0.778  0.99         0          -          (no probe)   
      2:5      153      640      0.119  0.474/0.738/0.662  0.95         0          -          (no probe)   
      2:6      153      804      0.229  0.689/0.732/0.666  0.99         0          -          (no probe)   
      2:7      153      938      0.117  0.620/0.853/0.704  1.00         0          -          (no probe)   
      2:8      153      834      0.108  0.860/0.850/0.763  1.00         0          -          (no probe)   
      2:9      153      812      0.138  0.515/0.701/0.871  0.80         0          -          (no probe)   
      2:10     153      766      0.056  0.700/0.723/0.710  0.82         0          -          (no probe)   
      2:11     153      795      0.087  0.819/0.796/0.785  1.00         0          -          (no probe)   
      2:12     153      758      0.121  0.163/0.644/0.677  0.93         0          -          (no probe)   
      2:13     153      612      0.106  0.061/0.641/0.630  0.83         0          -          (no probe)   
      2:14     152      830      0.181  0.102/0.663/0.632  0.95         0          -          (no probe)   
      2:15     153      834      0.121  1.000/0.677/0.667  1.00         0          -          (no probe)   
      3:0      101      796      0.112  0.681/0.446/0.577  0.43         0          -          (no probe)   
      3:1      101      904      0.159  1.000/0.770/0.650  0.96         0          -          (no probe)   
      3:2      101      597      0.080  0.210/0.795/0.821  0.92         0          -          (no probe)   
      3:3      101      868      0.234  0.795/0.668/0.668  1.00         0          -          (no probe)   
      3:4      101      668      0.114  0.998/0.785/0.699  1.00         0          -          (no probe)   
      3:5      101      744      0.171  0.735/0.623/0.730  0.80         0          -          (no probe)   
      3:6      101      869      0.106  0.506/0.678/0.733  0.92         0          -          (no probe)   
      3:7       98      870      0.233  1.000/0.660/0.527  0.97         0          -          (no probe)   
      4:0       49      488      0.189  0.500/0.390/0.545  0.33         0          -          (no probe)   
      4:1       50      526      0.245  1.000/0.687/0.675  0.98         0          -          (no probe)   
      4:2       50      543      0.230  0.835/0.753/0.741  0.98         0          -          (no probe)   
      4:3       50     1024      0.281  0.479/0.467/0.596  0.30         0          -          (no probe)   
      5:0       15      131      0.489  0.000/0.653/0.808  0.93         0          -          (no probe)   
      5:1       15      319      0.326  0.934/0.556/0.489  0.80         0          -          (no probe)   

====================================================================================================
[K] EPSILON — its OWN counters, and the frontier it is confined to
====================================================================================================
    `n_eps` counts calls where epsilon FIRED; `eps_shift` those where the uniform class
    draw actually changed the write (it is below `n_eps` because a uniform draw can land
    on the class the argmax would have written). These are separate from `shift`, which
    also counts the CRITIC re-deciding — on a governed arm the two are not separable
    from `shift` alone. Q1 §19 is why the frontier confinement exists at all.

    voi3b_comp_pr_yk: epsilon never fired (argmax arm).

    voi3b_comp_yk: epsilon never fired (argmax arm).

    voi3b_rep_pr_yk: epsilon never fired (argmax arm).

    voi3b_rep_yk: epsilon never fired (argmax arm).

====================================================================================================
[L] GOVERNANCE — which slots the critic earned, when, and how often it moved the write
====================================================================================================
    A slot is governed once it holds `vo_critic_min` filed rows. `shift - eps_shift`
    is the part of the re-decision the CRITIC is responsible for.

    voi3b_comp_pr_yk:  30 slots governed
      slot   first  last   calls     critic-moved share
      2:0   c49    c201    117492               0.432
      2:1   c49    c201     63459               0.441
      2:2   c49    c201    156528               0.333
      2:3   c49    c201     62717               0.517
      2:4   c49    c201     98253               0.395
      2:5   c49    c201    206574               0.210
      2:6   c49    c201    331854               0.217
      2:7   c49    c201    251925               0.229
      2:8   c49    c201     97704               0.530
      2:9   c49    c201     61859               0.439
      2:10  c49    c201    141005               0.386
      2:11  c49    c201     66066               0.474
      2:12  c49    c201    856428               0.199
      2:13  c49    c201    633216               0.199
      2:14  c49    c201     83145               0.298
      2:15  c49    c201     66521               0.375
      3:0   c101   c201    175583               0.297
      3:1   c101   c201    166042               0.393
      3:2   c101   c201    203234               0.227
      3:3   c101   c201    113797               0.126
      3:4   c101   c201    152134               0.405
      3:5   c101   c201    223144               0.392
      3:6   c101   c201   1306063               0.200
      3:7   c101   c201    562734               0.081
      4:0   c152   c201    111448               0.549
      4:1   c152   c201    142406               0.071
      4:2   c152   c201    156992               0.722
      4:3   c152   c201    282716               0.087
      5:0   c188   c201     32375               0.009
      5:1   c187   c201    121955               0.077

    voi3b_comp_yk:  30 slots governed
      slot   first  last   calls     critic-moved share
      2:0   c49    c201     96877               0.487
      2:1   c49    c201     97012               0.501
      2:2   c49    c201    122013               0.339
      2:3   c49    c201     65003               0.557
      2:4   c49    c201     74780               0.406
      2:5   c49    c201    311087               0.300
      2:6   c49    c201    256582               0.236
      2:7   c49    c201    129453               0.336
      2:8   c49    c201     80798               0.457
      2:9   c49    c201    166947               0.401
      2:10  c49    c201    235200               0.320
      2:11  c49    c201     69881               0.421
      2:12  c49    c201   1024415               0.231
      2:13  c49    c201    566453               0.252
      2:14  c49    c201     52658               0.307
      2:15  c49    c201    213432               0.304
      3:0   c101   c201    134116               0.220
      3:1   c101   c201    128744               0.424
      3:2   c101   c201    120306               0.247
      3:3   c101   c201    143124               0.311
      3:4   c101   c201    271890               0.440
      3:5   c101   c201    113021               0.443
      3:6   c101   c201   1132630               0.222
      3:7   c101   c201    258851               0.262
      4:0   c152   c201    107195               0.081
      4:1   c152   c201    160465               0.143
      4:2   c152   c201    144734               0.039
      4:3   c152   c201    470647               0.045
      5:0   c188   c201     32319               0.026
      5:1   c187   c201    106705               0.430

    voi3b_rep_pr_yk:  30 slots governed
      slot   first  last   calls     critic-moved share
      2:0   c49    c201    128034               0.847
      2:1   c49    c201    218984               0.821
      2:2   c49    c201    357304               0.783
      2:3   c49    c201    136129               0.893
      2:4   c49    c201    111251               0.790
      2:5   c49    c201    359628               0.826
      2:6   c49    c201    249523               0.793
      2:7   c49    c201    195854               0.820
      2:8   c49    c201    238749               0.725
      2:9   c49    c201    151761               0.886
      2:10  c49    c201    105004               0.854
      2:11  c49    c201     83920               0.807
      2:12  c49    c201   1068307               0.835
      2:13  c49    c201    718104               0.806
      2:14  c49    c201    202630               0.825
      2:15  c49    c201    396143               0.821
      3:0   c101   c201     78398               0.724
      3:1   c101   c201     88851               0.844
      3:2   c101   c201    130038               0.681
      3:3   c101   c201     71969               0.848
      3:4   c101   c201     96155               0.790
      3:5   c101   c201    124130               0.731
      3:6   c101   c201    668330               0.488
      3:7   c101   c201    138783               0.667
      4:0   c153   c201     48392               0.488
      4:1   c152   c201    194836               0.490
      4:2   c152   c201    187021               0.673
      4:3   c152   c201    382033               0.621
      5:0   c187   c201     69042               0.920
      5:1   c188   c201     72265               0.878

    voi3b_rep_yk:  30 slots governed
      slot   first  last   calls     critic-moved share
      2:0   c49    c201    134708               0.618
      2:1   c49    c201    136376               0.492
      2:2   c49    c201    307758               0.463
      2:3   c49    c201     87646               0.715
      2:4   c49    c201    111907               0.524
      2:5   c49    c201    228943               0.464
      2:6   c49    c201    288570               0.408
      2:7   c49    c201    134018               0.457
      2:8   c49    c201    200050               0.687
      2:9   c49    c201    136848               0.656
      2:10  c49    c201     81398               0.597
      2:11  c49    c201     61525               0.615
      2:12  c49    c201    959195               0.523
      2:13  c49    c201    719502               0.423
      2:14  c49    c201    271895               0.382
      2:15  c49    c201    189555               0.498
      3:0   c101   c201     71865               0.467
      3:1   c101   c201    107667               0.570
      3:2   c101   c201     61887               0.620
      3:3   c101   c201    132122               0.299
      3:4   c101   c201     76026               0.753
      3:5   c101   c201    144556               0.544
      3:6   c101   c201    606360               0.730
      3:7   c101   c201    280835               0.259
      4:0   c153   c201     41128               0.934
      4:1   c152   c201     89672               0.972
      4:2   c152   c201     86328               0.810
      4:3   c152   c201    293579               0.592
      5:0   c188   c201     30772               0.965
      5:1   c187   c201     82751               0.896

====================================================================================================
[M] THE CORRIDOR UNDER A MOVED WRITE — misfire with the treatment's own draws removed
====================================================================================================
    `n_misfire` counts FIRED rows (the head executed) whose span did not match
    `dp_features` exactly. Where the treatment RE-DECIDED the write, a mismatch with the
    DP's row IS the treatment and not a defect — so the raw rate is not the corridor's
    health on a treated arm.

    [Q3] THE SPLIT Q2 COULD NOT MAKE. `n_sampled` / `n_xp_shift` count every
    re-decided call, OPEN and CLOSED alike, and `n_fired` counts only calls the head
    executed — so on an arm whose corridor is mostly shut, Q2's `shift - misfire` was
    a subtraction across two different denominators and `excess` had to be withheld
    wherever `shift > n_misfire`. The recorder now tallies the shift BY PATH
    (`n_shift_fired` / `n_shift_closed`), so `excess` below is
        (n_misfire - shift_FIRED) / n_fired
    on the same denominator throughout. It is the misfire the moved write does NOT
    explain. A negative value means the head matched the DP on rows the treatment had
    moved — possible, and printed rather than clipped. Q2's undecomposable form is kept
    in the last two columns so a Q2 tag reduces to the same numbers it did.

    arm                    open max/last  n_fired    misfire   shift_fire  shift_clos   excess    [Q2 form]
    voi3b_comp_pr_yk           30 /   30    6225371    0.2592     1320193      418507    0.0471   shift/sampled 0.2468 excess n/a
    voi3b_comp_yk              30 /   30    6056540    0.2934     1424925      397539    0.0581   shift/sampled 0.2646 excess n/a
    voi3b_rep_pr_yk            30 /   27    5271164    0.8449     3594872     1741919    0.1629   shift/sampled 0.7547 excess n/a
    voi3b_rep_yk               30 /   29    5241193    0.6003     2520718      793346    0.1193   shift/sampled 0.5384 excess n/a

    n_open per 10 cycles:
      voi3b_comp_pr_yk         0   0   0   0   0   1  16  16  16  16  16  24  23  24  23  24  27  28  27  28  30
      voi3b_comp_yk            0   0   0   0   0   1  16  16  16  16  16  24  22  24  24  24  28  28  28  29  30
      voi3b_rep_pr_yk          0   0   0   0   0   2  15  16  16  16  16  23  21  20  20  19  25  28  24  27  27
      voi3b_rep_yk             0   0   0   0   0   2  16  15  16  16  16  22  21  24  24  23  28  27  28  27  29

====================================================================================================
[N] THE COMPOSED CHOICE — how often the critic moved the write off the DP's row
====================================================================================================
    On a governed slot the composed chooser is  argmax_t  z(dp_t / span) + w * z(critic_t)
    over the on-table candidates, each z-scored over the candidate SET. `moved` is the
    share of governed calls where that argmax is not the DP's own argmax — MEASURED at
    the choice, never inferred from the write.

    `dp_vs_head` is printed beside it and is a DIFFERENT quantity: on an OPEN slot the
    executor's own would-be write is the head's emission, not the DP's row, so the two
    priors already disagree before the critic is consulted. Reading `moved` without it
    would attribute that standing disagreement to the critic. It is 0 on a closed slot
    by construction (there the DP IS the writer).

    A `moved` share near 0 says the critic is decorative at this w; near 1 says the DP
    is. Neither is a defect and neither is read as one here.

    voi3b_comp_pr_yk:  mode=composed  w=1.0
      cell    governed calls      moved   share    dp_vs_head share
      2n0             117492      56684   0.482              0.146
      2n1              63459      30013   0.473              0.140
      2n2             156528      60015   0.383              0.089
      2n3              62717      34591   0.552              0.129
      2n4              98253      42885   0.436              0.095
      2n5             206574      51710   0.250              0.091
      2n6             331854      89129   0.269              0.080
      2n7             251925      62082   0.246              0.091
      2n8              97704      54542   0.558              0.127
      2n9              61859      28307   0.458              0.132
      2n10            141005      59587   0.423              0.114
      2n11             66066      33646   0.509              0.112
      2n12            856428     193119   0.225              0.117
      2n13            633216     144336   0.228              0.088
      2n14             83145      29915   0.360              0.089
      2n15             66521      26456   0.398              0.116
      3n0             175583      59066   0.336              0.105
      3n1             166042      77074   0.464              0.200
      3n2             203234      54791   0.270              0.093
      3n3             113797      15655   0.138              0.038
      3n4             152134      69457   0.457              0.141
      3n5             223144     109615   0.491              0.214
      3n6            1306063     340641   0.261              0.159
      3n7             562734      70519   0.125              0.071
      4n0             111448      62045   0.557              0.121
      4n1             142406      10140   0.071              0.000
      4n2             156992     111547   0.711              0.096
      4n3             282716      23991   0.085              0.009
      5n0              32375        277   0.009              0.000
      5n1             121955       9406   0.077              0.000
      ALL            7045369    2011241   0.285

    voi3b_comp_yk:  mode=composed  w=1.0
      cell    governed calls      moved   share    dp_vs_head share
      2n0              96877      54827   0.566              0.174
      2n1              97012      53672   0.553              0.123
      2n2             122013      48875   0.401              0.122
      2n3              65003      42107   0.648              0.148
      2n4              74780      34173   0.457              0.100
      2n5             311087     111774   0.359              0.106
      2n6             256582      73084   0.285              0.079
      2n7             129453      54357   0.420              0.112
      2n8              80798      43687   0.541              0.148
      2n9             166947      75226   0.451              0.102
      2n10            235200      86376   0.367              0.096
      2n11             69881      32276   0.462              0.099
      2n12           1024415     311345   0.304              0.138
      2n13            566453     177204   0.313              0.111
      2n14             52658      18052   0.343              0.075
      2n15            213432      75204   0.352              0.114
      3n0             134116      31782   0.237              0.062
      3n1             128744      62371   0.484              0.147
      3n2             120306      35971   0.299              0.098
      3n3             143124      47061   0.329              0.120
      3n4             271890     143985   0.530              0.265
      3n5             113021      53287   0.471              0.150
      3n6            1132630     292859   0.259              0.169
      3n7             258851      79772   0.308              0.122
      4n0             107195       9950   0.093              0.066
      4n1             160465      21466   0.134              0.032
      4n2             144734       9522   0.066              0.040
      4n3             470647      20117   0.043              0.017
      5n0              32319        849   0.026              0.000
      5n1             106705      49139   0.461              0.052
      ALL            6887338    2150370   0.312

    voi3b_rep_pr_yk:  mode=replace  w=1.0
      cell    governed calls      moved   share    dp_vs_head share
      2n0             128034     120933   0.945              0.202
      2n1             218984     208991   0.954              0.203
      2n2             357304     332598   0.931              0.224
      2n3             136129     127766   0.939              0.121
      2n4             111251      96303   0.866              0.194
      2n5             359628     350162   0.974              0.205
      2n6             249523     239130   0.958              0.201
      2n7             195854     186013   0.950              0.203
      2n8             238749     225118   0.943              0.310
      2n9             151761     146651   0.966              0.189
      2n10            105004      97290   0.927              0.158
      2n11             83920      76324   0.909              0.202
      2n12           1068307    1046963   0.980              0.201
      2n13            718104     695225   0.968              0.237
      2n14            202630     185634   0.916              0.165
      2n15            396143     370952   0.936              0.190
      3n0              78398      58382   0.745              0.059
      3n1              88851      82382   0.927              0.201
      3n2             130038      95571   0.735              0.091
      3n3              71969      62694   0.871              0.095
      3n4              96155      78524   0.817              0.117
      3n5             124130      98968   0.797              0.152
      3n6             668330     418002   0.625              0.209
      3n7             138783     100118   0.721              0.122
      4n0              48392      28740   0.594              0.225
      4n1             194836      95905   0.492              0.023
      4n2             187021     142088   0.760              0.213
      4n3             382033     241199   0.631              0.109
      5n0              69042      63560   0.921              0.010
      5n1              72265      63702   0.882              0.029
      ALL            7071568    6135888   0.868

    voi3b_rep_yk:  mode=replace  w=1.0
      cell    governed calls      moved   share    dp_vs_head share
      2n0             134708      97877   0.727              0.175
      2n1             136376      84044   0.616              0.185
      2n2             307758     182504   0.593              0.181
      2n3              87646      69702   0.795              0.149
      2n4             111907      71302   0.637              0.185
      2n5             228943     132268   0.578              0.153
      2n6             288570     146948   0.509              0.142
      2n7             134018      76574   0.571              0.162
      2n8             200050     160338   0.801              0.194
      2n9             136848     103846   0.759              0.158
      2n10             81398      56494   0.694              0.170
      2n11             61525      45073   0.733              0.182
      2n12            959195     622433   0.649              0.222
      2n13            719502     392919   0.546              0.188
      2n14            271895     140529   0.517              0.167
      2n15            189555     118027   0.623              0.190
      3n0              71865      34836   0.485              0.071
      3n1             107667      68198   0.633              0.152
      3n2              61887      39287   0.635              0.109
      3n3             132122      50211   0.380              0.124
      3n4              76026      58753   0.773              0.097
      3n5             144556      92340   0.639              0.198
      3n6             606360     466657   0.770              0.219
      3n7             280835     110506   0.393              0.175
      4n0              41128      38425   0.934              0.055
      4n1              89672      86898   0.969              0.033
      4n2              86328      71623   0.830              0.226
      4n3             293579     175591   0.598              0.118
      5n0              30772      29816   0.969              0.005
      5n1              82751      74719   0.903              0.022
      ALL            6155442    3898738   0.633

====================================================================================================
[O] BABBLING OFF-STREAM — the probe's counts, what it graded, and its share of the bill
====================================================================================================
    Per governed slot per cycle, up to `vo_probe_n` filed contexts: the trajectory's
    FINAL configuration with a DIFFERENT on-table class substituted at that slot,
    rendered and graded once. The verdict answers 'would this write ALONE have been
    right, holding the rest of the trajectory fixed' — not 'would the beam have
    solved it'; the rest of the trajectory is the beam's own, unchanged. Said here
    because the probe's solve rate is only comparable to the FILED rate under that
    reading.

    PRICED: every probe grading is a grounding on the meter at `d_fb`, inside the
    cycle's own ledger. `share` below is of the WHOLE cycle's priced ledger, the
    probe's own cost included — the number the design's ~5% cap is stated against.
    Gate V-4B asserts the bill moved by exactly the probe count and gate V-5 that
    nothing else did.

    arm                    probes   graded    solved   solve rate    bill: mean / max    cycles billed
    voi3b_comp_pr_yk       208487   208487     13334       0.0640    0.0056 / 0.0083        152 / 201
    voi3b_comp_yk          (no probe)
    voi3b_rep_pr_yk        207601   207601     11305       0.0545    0.0055 / 0.0082        152 / 201
    voi3b_rep_yk           (no probe)

    the FILED solve rate on the same slots, for the comparison the reading above
    licenses (both are per-write verdicts; the filed one is on the write that was
    actually made, the probe one on a substitution into the same final state):
      voi3b_comp_pr_yk       filed  136749/461331  = 0.2964    probe   13334/208487  = 0.0640
      voi3b_rep_pr_yk        filed  103824/453679  = 0.2288    probe   11305/207601  = 0.0545

    the bill per era, so a share that grows with the ladder is visible:
      voi3b_comp_pr_yk       e1:0.0008  e2:0.0040  e3:0.0059  e4:0.0066  e5:0.0072
      voi3b_rep_pr_yk        e1:0.0007  e2:0.0041  e3:0.0058  e4:0.0066  e5:0.0070

====================================================================================================
[Y] THE CLOCK YOKES — realised against planned (gate Y-1's check, post hoc)
====================================================================================================
    A clock yoke replays its source's realised commit and advance CYCLES and decides
    nothing else. That is the round's whole control: the chooser is read at L4 and L5
    with the same slots open at the same cycles as the anchor, so a level-resolved
    readout is not silently comparing two different ladders. Gate Y-1 asserts the match
    in `preflight`; this is the same check on the paid tag.

    `cancelled` actions are EXCLUDED from the match and printed separately: a replayed
    commit whose build is empty is cancelled by the substrate, not by the clock. Those
    are a finding about the arm's BOOK — it had nothing to commit at a cycle the anchor
    did — and are the one place a yoked arm's ladder can still fall short of its source.

    source: vo_s3:voi3_dp
    voi3b_comp_pr_yk
      commits   planned [48, 100, 151, 186]
                realised [48, 100, 151, 186]    MATCH = True
      advances  planned [60, 110, 180, 192, 201]
                realised [60, 110, 180, 192, 201]    MATCH = True
      cancelled (the book had nothing to commit there): none
      commit LEVELS realised: [(2, 48), (3, 100), (4, 151), (5, 186)]
      lifetime  source 201 cycles / 51,208,256g    yoke 201 cycles / 51,358,593g

    voi3b_comp_yk
      commits   planned [48, 100, 151, 186]
                realised [48, 100, 151, 186]    MATCH = True
      advances  planned [60, 110, 180, 192, 201]
                realised [60, 110, 180, 192, 201]    MATCH = True
      cancelled (the book had nothing to commit there): none
      commit LEVELS realised: [(2, 48), (3, 100), (4, 151), (5, 186)]
      lifetime  source 201 cycles / 51,208,256g    yoke 201 cycles / 51,135,949g

    voi3b_rep_pr_yk
      commits   planned [48, 100, 151, 186]
                realised [48, 100, 151, 186]    MATCH = True
      advances  planned [60, 110, 180, 192, 201]
                realised [60, 110, 180, 192, 201]    MATCH = True
      cancelled (the book had nothing to commit there): none
      commit LEVELS realised: [(2, 48), (3, 100), (4, 151), (5, 186)]
      lifetime  source 201 cycles / 51,208,256g    yoke 201 cycles / 51,363,633g

    voi3b_rep_yk
      commits   planned [48, 100, 151, 186]
                realised [48, 100, 151, 186]    MATCH = True
      advances  planned [60, 110, 180, 192, 201]
                realised [60, 110, 180, 192, 201]    MATCH = True
      cancelled (the book had nothing to commit there): none
      commit LEVELS realised: [(2, 48), (3, 100), (4, 151), (5, 186)]
      lifetime  source 201 cycles / 51,208,256g    yoke 201 cycles / 51,169,062g


====================================================================================================
[Z] THE L4/L5 PANEL — every readout the round turns on, at the cells it turns on
====================================================================================================
    Q3 could not produce this table: no treated arm except Q2's replace-critic had an
    L4 or L5 slot at all, because each one reached or missed L3 through the commit
    latch's response to its own L2 writes. With the ladder yoked, every arm has the
